created_at,outdoor_temp_c,outdoor_humidity_percent
2026-03-03T03:39:59+00:00,7.2,84
2026-03-03T03:45:59+00:00,7.2,85
2026-03-03T03:52:28+00:00,7.2,85
2026-03-03T03:57:54+00:00,7.2,85
2026-03-03T04:04:08+00:00,7.2,85
2026-03-03T04:09:59+00:00,7.2,85
2026-03-03T04:21:55+00:00,7.1,86
2026-03-03T04:28:09+00:00,7.1,86
2026-03-03T04:34:27+00:00,7,87
2026-03-03T04:39:56+00:00,7,87
2026-03-03T04:46:27+00:00,6.6,88
2026-03-03T04:51:57+00:00,6.6,88
2026-03-03T04:57:56+00:00,6.6,88
2026-03-03T05:03:56+00:00,6.5,89
2026-03-03T05:09:56+00:00,6.5,89
2026-03-03T05:16:11+00:00,6.3,89
2026-03-03T05:21:59+00:00,6.3,89
2026-03-03T05:27:55+00:00,6.3,89
2026-03-03T05:33:56+00:00,6.2,89
2026-03-03T05:39:53+00:00,6.2,89
2026-03-03T05:46:12+00:00,6.1,88
2026-03-03T05:51:56+00:00,6.1,88
2026-03-03T05:57:55+00:00,6.1,88
2026-03-03T06:03:55+00:00,6,88
2026-03-03T06:15:55+00:00,5.9,88
2026-03-03T06:22:18+00:00,5.9,88
2026-03-03T06:27:56+00:00,6.3,88
2026-03-03T06:33:56+00:00,6.2,88
2026-03-03T06:40:08+00:00,6.2,88
2026-03-03T06:46:47+00:00,6.1,87
2026-03-03T06:52:19+00:00,6.1,87
2026-03-03T06:57:55+00:00,6.1,87
2026-03-03T07:03:55+00:00,6.1,87
2026-03-03T07:10:05+00:00,6.1,87
2026-03-03T07:16:50+00:00,6.1,86
2026-03-03T07:21:55+00:00,6.1,86
2026-03-03T07:28:25+00:00,6.1,86
2026-03-03T07:34:23+00:00,6.1,85
2026-03-03T07:40:31+00:00,6.1,85
2026-03-03T07:46:54+00:00,6.7,92
2026-03-03T07:52:10+00:00,6.7,92
2026-03-03T07:57:55+00:00,6.7,92
2026-03-03T08:04:13+00:00,6.8,92
2026-03-03T08:10:23+00:00,6.8,92
2026-03-03T08:16:16+00:00,7,89
2026-03-03T08:22:02+00:00,7,89
2026-03-03T08:28:17+00:00,6.5,89
2026-03-03T08:34:37+00:00,6.8,85
2026-03-03T08:40:44+00:00,6.8,85
2026-03-03T08:46:07+00:00,7,81
2026-03-03T08:52:12+00:00,7,81
2026-03-03T08:58:02+00:00,7,81
2026-03-03T09:04:39+00:00,7.2,78
2026-03-03T09:09:56+00:00,7.2,78
2026-03-03T09:15:55+00:00,7.5,75
2026-03-03T09:21:56+00:00,7.5,75
2026-03-03T09:27:58+00:00,7.5,76
2026-03-03T09:40:11+00:00,7.9,70
2026-03-03T09:51:59+00:00,8.199999999999999,65
2026-03-03T09:58:00+00:00,8.199999999999999,65
2026-03-03T10:03:56+00:00,8.5,61
2026-03-03T10:10:25+00:00,8.5,61
2026-03-03T10:16:02+00:00,8.699999999999999,59
2026-03-03T10:21:56+00:00,8.699999999999999,59
2026-03-03T10:28:01+00:00,8.699999999999999,59
2026-03-03T10:34:02+00:00,8.9,58
2026-03-03T10:46:08+00:00,8.9,51
2026-03-03T10:51:57+00:00,8.9,51
2026-03-03T10:58:33+00:00,8.9,51
2026-03-03T11:03:59+00:00,9.1,50
2026-03-03T11:09:57+00:00,9.1,50
2026-03-03T11:16:37+00:00,9.4,49
2026-03-03T11:22:05+00:00,9.4,49
2026-03-03T11:27:55+00:00,9.199999999999999,50
2026-03-03T11:34:30+00:00,9.4,50
2026-03-03T11:40:09+00:00,9.4,50
2026-03-03T11:46:18+00:00,9.6,49
2026-03-03T11:51:55+00:00,9.6,49
2026-03-03T11:58:07+00:00,9.6,49
2026-03-03T12:04:01+00:00,9.699999999999999,49
2026-03-03T12:09:55+00:00,9.699999999999999,49
2026-03-03T12:22:10+00:00,9.9,48
2026-03-03T12:28:32+00:00,9.6,47
2026-03-03T12:33:55+00:00,9.9,47
2026-03-03T12:39:55+00:00,9.9,47
2026-03-03T12:46:04+00:00,10.1,46
2026-03-03T12:52:13+00:00,10.1,46
2026-03-03T12:57:54+00:00,10.1,46
2026-03-03T13:10:04+00:00,10.3,45
2026-03-03T13:21:55+00:00,10.5,45
2026-03-03T13:27:55+00:00,10.5,45
2026-03-03T13:33:55+00:00,10.6,44
2026-03-03T13:39:55+00:00,10.6,44
2026-03-03T13:46:04+00:00,11.1,42
2026-03-03T13:51:58+00:00,11.1,42
2026-03-03T13:57:55+00:00,11.1,42
2026-03-03T14:04:20+00:00,11.2,42
2026-03-03T14:09:56+00:00,11.2,42
2026-03-03T14:16:01+00:00,11.3,42
2026-03-03T14:21:55+00:00,11.3,42
2026-03-03T14:28:38+00:00,11.4,41
2026-03-03T14:34:21+00:00,11.5,42
2026-03-03T14:39:56+00:00,11.5,42
2026-03-03T14:46:02+00:00,11.6,42
2026-03-03T14:51:56+00:00,11.6,42
2026-03-03T14:57:55+00:00,11.6,42
2026-03-03T15:09:56+00:00,11.7,42
2026-03-03T15:15:59+00:00,11.8,43
2026-03-03T15:21:56+00:00,11.8,43
2026-03-03T15:28:06+00:00,11.7,44
2026-03-03T15:33:55+00:00,11.8,45
2026-03-03T15:39:56+00:00,11.8,45
2026-03-03T15:46:20+00:00,11.9,46
2026-03-03T15:51:56+00:00,11.9,46
2026-03-03T15:57:56+00:00,11.9,46
2026-03-03T16:04:11+00:00,12,47
2026-03-03T16:10:28+00:00,12,47
2026-03-03T16:15:58+00:00,11.9,48
2026-03-03T16:21:56+00:00,11.9,48
2026-03-03T16:28:24+00:00,11.9,48
2026-03-03T16:33:55+00:00,11.7,49
2026-03-03T16:40:19+00:00,11.7,49
2026-03-03T16:46:27+00:00,11.4,51
2026-03-03T16:51:55+00:00,11.4,51
2026-03-03T16:58:25+00:00,11.4,51
2026-03-03T17:03:55+00:00,11.3,52
2026-03-03T17:09:56+00:00,11.3,52
2026-03-03T17:15:58+00:00,11.1,53
2026-03-03T17:21:54+00:00,11.1,53
2026-03-03T17:27:55+00:00,11.1,52
2026-03-03T17:34:34+00:00,10.8,54
2026-03-03T17:39:56+00:00,10.8,54
2026-03-03T17:46:38+00:00,10.6,56
2026-03-03T17:52:06+00:00,10.6,56
2026-03-03T17:58:03+00:00,10.6,56
2026-03-03T18:04:01+00:00,10.5,57
2026-03-03T18:09:56+00:00,10.5,57
2026-03-03T18:15:55+00:00,10.3,58
2026-03-03T18:21:55+00:00,10.3,58
2026-03-03T18:28:04+00:00,10.4,58
2026-03-03T18:34:03+00:00,10.3,59
2026-03-03T18:46:12+00:00,10.2,60
2026-03-03T18:51:56+00:00,10.2,60
2026-03-03T18:57:55+00:00,10.2,60
2026-03-03T19:03:54+00:00,10.1,60
2026-03-03T19:09:56+00:00,10.1,60
2026-03-03T19:16:04+00:00,10,61
2026-03-03T19:21:55+00:00,10,61
2026-03-03T19:28:27+00:00,10,61
2026-03-03T19:34:19+00:00,9.800000000000001,62
2026-03-03T19:40:53+00:00,9.800000000000001,62
2026-03-03T19:46:38+00:00,9.6,63
2026-03-03T19:57:56+00:00,9.6,63
2026-03-03T20:04:15+00:00,9.5,64
2026-03-03T20:09:55+00:00,9.5,64
2026-03-03T20:16:53+00:00,9.4,65
2026-03-03T20:22:28+00:00,9.4,65
2026-03-03T20:33:56+00:00,9.5,66
2026-03-03T20:40:18+00:00,9.5,66
2026-03-03T20:46:41+00:00,9.5,67
2026-03-03T20:52:58+00:00,9.5,67
2026-03-03T20:58:44+00:00,9.5,67
2026-03-03T21:03:56+00:00,9.5,68
2026-03-03T21:10:22+00:00,9.5,68
2026-03-03T21:16:54+00:00,9.4,69
2026-03-03T21:21:56+00:00,9.4,69
2026-03-03T21:27:57+00:00,9.199999999999999,70
2026-03-03T21:34:07+00:00,9.1,70
2026-03-03T21:40:14+00:00,9.1,70
2026-03-03T21:46:28+00:00,9,70
2026-03-03T21:51:57+00:00,9,70
2026-03-03T21:57:55+00:00,9,70
2026-03-03T22:03:58+00:00,9,70
2026-03-03T22:09:57+00:00,9,70
2026-03-03T22:16:26+00:00,8.9,70
2026-03-03T22:21:54+00:00,8.9,70
2026-03-03T22:28:01+00:00,8.9,70
2026-03-03T22:34:31+00:00,8.9,70
2026-03-03T22:40:03+00:00,8.9,70
2026-03-03T22:45:58+00:00,8.9,70
2026-03-03T22:52:08+00:00,8.9,70
2026-03-03T22:57:54+00:00,8.9,70
2026-03-03T23:03:55+00:00,8.800000000000001,70
2026-03-03T23:09:57+00:00,8.800000000000001,70
2026-03-03T23:15:57+00:00,8.699999999999999,70
2026-03-03T23:22:27+00:00,8.699999999999999,70
2026-03-03T23:28:40+00:00,8.5,70
2026-03-03T23:33:56+00:00,8.4,69
2026-03-03T23:39:55+00:00,8.4,69
2026-03-03T23:46:08+00:00,8.4,69
2026-03-03T23:51:56+00:00,8.4,69
2026-03-03T23:57:55+00:00,8.4,69
2026-03-04T00:04:18+00:00,8.300000000000001,69
2026-03-04T00:10:22+00:00,8.300000000000001,69
2026-03-04T00:21:55+00:00,8.199999999999999,69
2026-03-04T00:27:56+00:00,8.199999999999999,68
2026-03-04T00:34:14+00:00,8.199999999999999,67
2026-03-04T00:46:44+00:00,8.1,67
2026-03-04T00:52:04+00:00,8.1,67
2026-03-04T00:57:55+00:00,8.1,67
2026-03-04T01:15:55+00:00,8,67
2026-03-04T01:21:55+00:00,8,67
2026-03-04T01:27:55+00:00,8,67
2026-03-04T01:33:56+00:00,7.9,67
2026-03-04T01:40:05+00:00,7.9,67
2026-03-04T01:46:45+00:00,8.300000000000001,68
2026-03-04T01:52:08+00:00,8.300000000000001,68
2026-03-04T01:58:31+00:00,8.300000000000001,68
2026-03-04T02:04:26+00:00,8.300000000000001,68
2026-03-04T02:09:59+00:00,8.300000000000001,68
2026-03-04T02:15:55+00:00,8.199999999999999,69
2026-03-04T02:22:32+00:00,8.199999999999999,69
2026-03-04T02:28:52+00:00,8.1,70
2026-03-04T02:33:55+00:00,8,70
2026-03-04T02:39:56+00:00,8,70
2026-03-04T02:46:07+00:00,7.9,71
2026-03-04T02:52:21+00:00,7.9,71
2026-03-04T02:58:13+00:00,7.9,71
2026-03-04T03:04:00+00:00,7.9,71
2026-03-04T03:09:56+00:00,7.9,71
2026-03-04T03:16:03+00:00,7.8,71
2026-03-04T03:21:56+00:00,7.8,71
2026-03-04T03:28:35+00:00,8,69
2026-03-04T03:39:55+00:00,8,70
2026-03-04T03:45:55+00:00,7.9,71
2026-03-04T03:51:55+00:00,7.9,71
2026-03-04T03:58:11+00:00,7.9,71
2026-03-04T04:04:32+00:00,7.9,71
2026-03-04T04:09:55+00:00,7.9,71
2026-03-04T04:16:14+00:00,7.9,71
2026-03-04T04:22:38+00:00,7.9,71
2026-03-04T04:27:55+00:00,7.9,71
2026-03-04T04:34:14+00:00,7.8,72
2026-03-04T04:40:09+00:00,7.8,72
2026-03-04T04:45:56+00:00,7.8,72
2026-03-04T04:51:55+00:00,7.9,73
2026-03-04T04:58:10+00:00,7.9,73
2026-03-04T05:03:55+00:00,7.8,73
2026-03-04T05:09:55+00:00,7.8,73
2026-03-04T05:15:56+00:00,7.6,73
2026-03-04T05:21:55+00:00,7.6,73
2026-03-04T05:27:57+00:00,7.6,74
2026-03-04T05:33:56+00:00,7.4,75
2026-03-04T05:40:12+00:00,7.4,75
2026-03-04T05:46:27+00:00,7.3,75
2026-03-04T05:58:20+00:00,7.3,75
2026-03-04T06:04:01+00:00,7.2,75
2026-03-04T06:09:56+00:00,7.2,75
2026-03-04T06:28:20+00:00,7,76
2026-03-04T06:34:44+00:00,6.9,76
2026-03-04T06:39:56+00:00,6.9,76
2026-03-04T06:51:56+00:00,6.9,76
2026-03-04T06:58:20+00:00,6.9,76
2026-03-04T07:03:55+00:00,6.8,76
2026-03-04T07:09:55+00:00,6.8,76
2026-03-04T07:16:27+00:00,6.9,76
2026-03-04T07:21:55+00:00,6.9,76
2026-03-04T07:28:14+00:00,6.9,76
2026-03-04T07:33:55+00:00,7,75
2026-03-04T07:39:56+00:00,7,75
2026-03-04T07:45:56+00:00,7.1,74
2026-03-04T07:52:26+00:00,7.1,76
2026-03-04T07:57:57+00:00,7.1,76
2026-03-04T08:03:55+00:00,7.2,76
2026-03-04T08:09:55+00:00,7.2,76
2026-03-04T08:16:14+00:00,7.4,75
2026-03-04T08:22:02+00:00,7.4,75
2026-03-04T08:27:58+00:00,7.6,74
2026-03-04T08:33:59+00:00,7.8,72
2026-03-04T08:39:55+00:00,7.8,72
2026-03-04T08:46:34+00:00,8.1,71
2026-03-04T09:21:58+00:00,8.6,69
2026-03-04T09:27:54+00:00,8.800000000000001,69
2026-03-04T09:34:03+00:00,9.300000000000001,67
2026-03-04T09:39:55+00:00,9.300000000000001,67
2026-03-04T09:46:40+00:00,9.800000000000001,65
2026-03-04T09:52:09+00:00,9.800000000000001,65
2026-03-04T09:58:46+00:00,9.800000000000001,65
2026-03-04T10:03:58+00:00,10.1,64
2026-03-04T10:09:59+00:00,10.1,64
2026-03-04T10:17:03+00:00,10.4,64
2026-03-04T10:22:57+00:00,10.4,64
2026-03-04T10:28:29+00:00,10.4,64
2026-03-04T10:34:46+00:00,10.7,64
2026-03-04T10:40:27+00:00,10.7,64
2026-03-04T10:46:00+00:00,10.8,63
2026-03-04T10:57:58+00:00,10.8,63
2026-03-04T11:03:55+00:00,10.9,63
2026-03-04T11:09:55+00:00,10.9,63
2026-03-04T11:15:54+00:00,11.2,63
2026-03-04T11:21:54+00:00,11.2,63
2026-03-04T11:28:23+00:00,11.4,61
2026-03-04T11:33:54+00:00,11.7,61
2026-03-04T11:39:55+00:00,11.7,61
2026-03-04T11:46:50+00:00,12,60
2026-03-04T11:58:33+00:00,12,60
2026-03-04T12:16:15+00:00,12.6,59
2026-03-04T12:22:25+00:00,12.6,59
2026-03-04T12:28:00+00:00,12.8,58
2026-03-04T12:34:15+00:00,13.2,58
2026-03-04T12:39:55+00:00,13.2,58
2026-03-04T12:46:03+00:00,13.5,57
2026-03-04T12:52:04+00:00,13.5,57
2026-03-04T12:57:55+00:00,13.5,57
2026-03-04T13:03:55+00:00,13.8,57
2026-03-04T13:10:37+00:00,13.8,57
2026-03-04T13:15:55+00:00,14,56
2026-03-04T13:21:56+00:00,14,56
2026-03-04T13:27:55+00:00,14,56
2026-03-04T13:34:06+00:00,14.2,55
2026-03-04T13:39:56+00:00,14.2,55
2026-03-04T13:46:25+00:00,14.4,55
2026-03-04T13:51:59+00:00,14.6,54
2026-03-04T13:57:55+00:00,14.6,54
2026-03-04T14:04:14+00:00,14.7,53
2026-03-04T14:09:55+00:00,14.7,53
2026-03-04T14:16:03+00:00,14.7,53
2026-03-04T14:21:57+00:00,14.7,53
2026-03-04T14:27:56+00:00,14.7,53
2026-03-04T14:33:57+00:00,14.6,54
2026-03-04T14:40:23+00:00,14.5,55
2026-03-04T14:46:46+00:00,14.4,56
2026-03-04T14:52:13+00:00,14.4,56
2026-03-04T14:57:55+00:00,14.4,56
2026-03-04T15:03:56+00:00,14.3,56
2026-03-04T15:16:46+00:00,14.1,57
2026-03-04T15:27:55+00:00,14.1,59
2026-03-04T15:34:02+00:00,13.9,59
2026-03-04T15:40:07+00:00,13.9,59
2026-03-04T15:46:33+00:00,13.8,60
2026-03-04T15:51:59+00:00,13.8,60
2026-03-04T15:58:02+00:00,13.8,60
2026-03-04T16:03:57+00:00,13.7,60
2026-03-04T16:09:54+00:00,13.7,60
2026-03-04T16:16:55+00:00,13.5,61
2026-03-04T16:22:00+00:00,13.5,61
2026-03-04T16:34:14+00:00,13.2,63
2026-03-04T16:46:51+00:00,13.1,65
2026-03-04T16:58:12+00:00,13.1,65
2026-03-04T17:03:55+00:00,12.9,66
2026-03-04T17:16:07+00:00,12.6,68
2026-03-04T17:21:55+00:00,12.6,68
2026-03-04T17:28:38+00:00,13,67
2026-03-04T17:33:57+00:00,12.6,68
2026-03-04T17:39:56+00:00,12.6,68
2026-03-04T17:46:01+00:00,12.3,70
2026-03-04T17:51:58+00:00,12.3,70
2026-03-04T17:58:37+00:00,12.3,70
2026-03-04T18:04:04+00:00,12.1,71
2026-03-04T18:10:03+00:00,12.1,71
2026-03-04T18:16:36+00:00,11.8,72
2026-03-04T18:22:00+00:00,11.8,72
2026-03-04T18:28:19+00:00,11.9,72
2026-03-04T18:40:19+00:00,11.6,73
2026-03-04T18:45:55+00:00,11.4,74
2026-03-04T18:51:56+00:00,11.4,74
2026-03-04T18:58:29+00:00,11.4,74
2026-03-04T19:04:20+00:00,11.2,75
2026-03-04T19:10:25+00:00,11.2,75
2026-03-04T19:16:26+00:00,11,76
2026-03-04T19:22:07+00:00,11,76
2026-03-04T19:28:10+00:00,11,76
2026-03-04T19:34:21+00:00,10.7,77
2026-03-04T19:39:55+00:00,10.7,77
2026-03-04T19:46:26+00:00,10.5,78
2026-03-04T19:51:56+00:00,10.6,78
2026-03-04T19:58:21+00:00,10.6,78
2026-03-04T20:03:56+00:00,10.4,79
2026-03-04T20:09:56+00:00,10.4,79
2026-03-04T20:16:18+00:00,10.2,80
2026-03-04T20:21:56+00:00,10.2,80
2026-03-04T20:27:55+00:00,10.3,79
2026-03-04T20:34:28+00:00,10.1,80
2026-03-04T20:46:01+00:00,9.800000000000001,81
2026-03-04T20:58:12+00:00,9.800000000000001,81
2026-03-04T21:03:55+00:00,9.699999999999999,81
2026-03-04T21:10:27+00:00,9.699999999999999,81
2026-03-04T21:15:56+00:00,9.5,82
2026-03-04T21:22:17+00:00,9.5,82
2026-03-04T21:27:55+00:00,9.6,81
2026-03-04T21:34:29+00:00,9.4,82
2026-03-04T21:40:12+00:00,9.4,82
2026-03-04T21:45:55+00:00,9.199999999999999,82
2026-03-04T21:51:56+00:00,9.199999999999999,82
2026-03-04T22:10:32+00:00,9.1,83
2026-03-04T22:15:59+00:00,9,83
2026-03-04T22:22:10+00:00,9,83
2026-03-04T22:27:55+00:00,9,83
2026-03-04T22:33:56+00:00,9,84
2026-03-04T22:39:55+00:00,9,84
2026-03-04T22:46:03+00:00,8.800000000000001,84
2026-03-04T22:52:21+00:00,8.800000000000001,84
2026-03-04T22:57:55+00:00,8.800000000000001,84
2026-03-04T23:04:33+00:00,8.800000000000001,84
2026-03-04T23:10:20+00:00,8.800000000000001,84
2026-03-04T23:21:55+00:00,8.699999999999999,84
2026-03-04T23:28:21+00:00,8.5,84
2026-03-04T23:34:20+00:00,8.5,85
2026-03-04T23:40:14+00:00,8.5,85
2026-03-04T23:45:55+00:00,8.5,86
2026-03-04T23:52:00+00:00,8.5,86
2026-03-04T23:58:28+00:00,8.5,86
2026-03-05T00:03:55+00:00,8.5,86
2026-03-05T00:10:32+00:00,8.5,86
2026-03-05T00:16:02+00:00,8.4,86
2026-03-05T00:21:56+00:00,8.4,86
2026-03-05T00:33:56+00:00,8.199999999999999,86
2026-03-05T00:45:55+00:00,8.1,85
2026-03-05T00:52:22+00:00,8.1,85
2026-03-05T00:57:55+00:00,8.1,85
2026-03-05T01:03:57+00:00,8.1,85
2026-03-05T01:09:57+00:00,8.1,85
2026-03-05T01:16:26+00:00,8,85
2026-03-05T01:21:56+00:00,8,85
2026-03-05T01:28:32+00:00,8,85
2026-03-05T01:34:13+00:00,8,85
2026-03-05T01:40:03+00:00,8,85
2026-03-05T01:45:55+00:00,7.9,85
2026-03-05T01:57:57+00:00,8,85
2026-03-05T02:09:56+00:00,7.9,85
2026-03-05T02:16:11+00:00,7.8,85
2026-03-05T02:21:56+00:00,7.8,85
2026-03-05T02:28:31+00:00,7.7,85
2026-03-05T02:33:55+00:00,7.7,85
2026-03-05T02:39:55+00:00,7.7,85
2026-03-05T02:46:55+00:00,7.6,85
2026-03-05T02:52:18+00:00,7.6,85
2026-03-05T02:58:02+00:00,7.6,85
2026-03-05T03:03:58+00:00,7.5,85
2026-03-05T03:09:56+00:00,7.5,85
2026-03-05T03:16:22+00:00,7.5,85
2026-03-05T03:28:34+00:00,7.5,85
2026-03-05T03:33:57+00:00,7.4,85
2026-03-05T03:40:05+00:00,7.4,85
2026-03-05T03:45:57+00:00,7.4,85
2026-03-05T03:52:36+00:00,7.4,85
2026-03-05T03:58:32+00:00,7.4,85
2026-03-05T04:10:24+00:00,7.3,85
2026-03-05T04:16:33+00:00,7.3,85
2026-03-05T04:22:06+00:00,7.3,85
2026-03-05T04:28:42+00:00,7.3,85
2026-03-05T04:34:16+00:00,7.3,84
2026-03-05T04:40:06+00:00,7.3,84
2026-03-05T04:46:05+00:00,7.4,83
2026-03-05T04:51:56+00:00,7.4,83
2026-03-05T04:58:06+00:00,7.4,83
2026-03-05T05:04:27+00:00,7.4,83
2026-03-05T05:10:45+00:00,7.4,83
2026-03-05T05:16:00+00:00,7.4,83
2026-03-05T05:21:56+00:00,7.4,83
2026-03-05T05:27:55+00:00,7.5,83
2026-03-05T05:34:23+00:00,7.5,83
2026-03-05T05:40:10+00:00,7.5,83
2026-03-05T05:46:34+00:00,7.5,83
2026-03-05T05:51:57+00:00,7.5,83
2026-03-05T05:58:42+00:00,7.5,83
2026-03-05T06:10:03+00:00,7.5,83
2026-03-05T06:22:22+00:00,7.5,83
2026-03-05T06:28:13+00:00,7.6,83
2026-03-05T06:33:55+00:00,7.6,82
2026-03-05T06:45:56+00:00,7.6,82
2026-03-05T06:51:56+00:00,7.6,82
2026-03-05T06:58:20+00:00,7.6,82
2026-03-05T07:03:54+00:00,7.6,82
2026-03-05T07:10:12+00:00,7.6,82
2026-03-05T07:15:55+00:00,7.7,82
2026-03-05T07:21:55+00:00,7.7,82
2026-03-05T07:28:22+00:00,7.7,82
2026-03-05T07:33:55+00:00,7.8,81
2026-03-05T07:39:57+00:00,7.8,81
2026-03-05T07:51:55+00:00,7.6,81
2026-03-05T07:58:44+00:00,7.6,81
2026-03-05T08:04:48+00:00,7.7,81
2026-03-05T08:10:17+00:00,7.7,81
2026-03-05T08:16:09+00:00,8,80
2026-03-05T08:21:55+00:00,8,80
2026-03-05T08:28:33+00:00,7.9,80
2026-03-05T08:34:28+00:00,8.300000000000001,78
2026-03-05T08:40:04+00:00,8.300000000000001,78
2026-03-05T08:46:19+00:00,8.6,77
2026-03-05T08:58:35+00:00,8.6,77
2026-03-05T09:04:46+00:00,8.9,76
2026-03-05T09:09:56+00:00,8.9,76
2026-03-05T09:22:41+00:00,9.300000000000001,74
2026-03-05T09:28:40+00:00,9,76
2026-03-05T09:33:57+00:00,9.5,74
2026-03-05T09:40:15+00:00,9.5,74
2026-03-05T09:52:37+00:00,10,72
2026-03-05T09:57:56+00:00,10,72
2026-03-05T10:09:55+00:00,10.3,71
2026-03-05T10:16:57+00:00,10.8,69
2026-03-05T10:22:28+00:00,10.8,69
2026-03-05T10:27:58+00:00,10.8,69
2026-03-05T10:39:55+00:00,11.4,68
2026-03-05T10:47:12+00:00,11.8,67
2026-03-05T10:52:15+00:00,11.8,67
2026-03-05T10:58:11+00:00,11.8,67
2026-03-05T11:03:55+00:00,12.1,66
2026-03-05T11:10:09+00:00,12.1,66
2026-03-05T11:15:55+00:00,12.7,65
2026-03-05T11:45:55+00:00,13.6,62
2026-03-05T11:58:09+00:00,13.6,62
2026-03-05T12:04:42+00:00,13.9,61
2026-03-05T12:09:55+00:00,13.9,61
2026-03-05T12:16:45+00:00,14.3,59
2026-03-05T12:22:13+00:00,14.3,59
2026-03-05T12:28:04+00:00,14.1,61
2026-03-05T12:34:21+00:00,14.4,59
2026-03-05T12:39:55+00:00,14.4,59
2026-03-05T12:46:00+00:00,14.7,57
2026-03-05T12:51:56+00:00,14.7,57
2026-03-05T12:57:55+00:00,14.7,57
2026-03-05T13:03:56+00:00,14.9,56
2026-03-05T13:10:05+00:00,14.9,56
2026-03-05T13:16:38+00:00,15.1,55
2026-03-05T13:21:57+00:00,15.1,55
2026-03-05T13:27:56+00:00,15.1,55
2026-03-05T13:34:16+00:00,15.2,55
2026-03-05T13:40:21+00:00,15.2,55
2026-03-05T13:46:51+00:00,15.3,57
2026-03-05T13:51:54+00:00,15.3,57
2026-03-05T13:58:22+00:00,15.3,57
2026-03-05T14:04:05+00:00,15.4,57
2026-03-05T14:22:00+00:00,15.4,58
2026-03-05T14:27:57+00:00,15.4,59
2026-03-05T14:33:55+00:00,15.4,59
2026-03-05T14:40:22+00:00,15.4,59
2026-03-05T14:45:55+00:00,15.4,59
2026-03-05T14:52:01+00:00,15.4,59
2026-03-05T14:57:56+00:00,15.4,59
2026-03-05T15:04:22+00:00,15.4,59
2026-03-05T15:10:04+00:00,15.4,59
2026-03-05T15:16:13+00:00,15.4,60
2026-03-05T15:21:57+00:00,15.4,60
2026-03-05T15:27:55+00:00,15.4,60
2026-03-05T15:34:03+00:00,15.4,60
2026-03-05T15:40:23+00:00,15.4,60
2026-03-05T15:51:55+00:00,15.4,61
2026-03-05T15:58:03+00:00,15.4,61
2026-03-05T16:09:58+00:00,15.4,61
2026-03-05T16:16:14+00:00,15.1,65
2026-03-05T16:22:13+00:00,15.1,65
2026-03-05T16:27:55+00:00,15.1,65
2026-03-05T16:33:55+00:00,14.7,71
2026-03-05T16:39:56+00:00,14.7,71
2026-03-05T16:45:54+00:00,15.3,67
2026-03-05T16:52:19+00:00,15.3,67
2026-03-05T16:57:55+00:00,15.3,67
2026-03-05T17:04:20+00:00,15.1,69
2026-03-05T17:09:57+00:00,15.1,69
2026-03-05T17:16:23+00:00,14.9,71
2026-03-05T17:22:20+00:00,14.9,71
2026-03-05T17:27:54+00:00,14.8,71
2026-03-05T17:34:27+00:00,14.6,73
2026-03-05T17:39:56+00:00,14.6,73
2026-03-05T17:52:02+00:00,14.4,75
2026-03-05T17:57:55+00:00,14.4,75
2026-03-05T18:03:56+00:00,14.3,76
2026-03-05T18:10:15+00:00,14.3,76
2026-03-05T18:15:55+00:00,14.1,78
2026-03-05T18:22:30+00:00,14.1,78
2026-03-05T18:34:08+00:00,13.7,81
2026-03-05T18:40:37+00:00,13.7,81
2026-03-05T18:46:25+00:00,13.5,83
2026-03-05T18:51:58+00:00,13.5,83
2026-03-05T18:57:54+00:00,13.5,83
2026-03-05T19:04:21+00:00,13.4,84
2026-03-05T19:09:56+00:00,13.4,84
2026-03-05T19:28:31+00:00,13.3,85
2026-03-05T19:33:57+00:00,13.3,85
2026-03-05T19:39:58+00:00,13.3,85
2026-03-05T19:45:58+00:00,13.3,84
2026-03-05T19:57:58+00:00,13.2,88
2026-03-05T20:03:56+00:00,13.2,88
2026-03-05T20:10:37+00:00,13.2,88
2026-03-05T20:16:43+00:00,12.7,89
2026-03-05T20:22:11+00:00,12.7,89
2026-03-05T20:28:33+00:00,12.3,89
2026-03-05T20:34:10+00:00,11.5,90
2026-03-05T20:39:56+00:00,11.5,90
2026-03-05T20:52:10+00:00,10.7,90
2026-03-05T20:57:53+00:00,10.7,90
2026-03-05T21:04:13+00:00,10.2,91
2026-03-05T21:09:54+00:00,10.2,91
2026-03-05T21:16:08+00:00,9.699999999999999,91
2026-03-05T21:21:56+00:00,9.699999999999999,91
2026-03-05T21:28:06+00:00,9.699999999999999,90
2026-03-05T21:40:33+00:00,9.4,90
2026-03-05T21:57:54+00:00,9.199999999999999,89
2026-03-05T22:04:40+00:00,9,89
2026-03-05T22:09:55+00:00,9,89
2026-03-05T22:16:08+00:00,8.699999999999999,90
2026-03-05T22:21:55+00:00,8.699999999999999,90
2026-03-05T22:28:43+00:00,8.699999999999999,90
2026-03-05T22:33:56+00:00,8.5,90
2026-03-05T22:39:55+00:00,8.5,90
2026-03-05T22:46:19+00:00,8,89
2026-03-05T22:51:54+00:00,8,89
2026-03-05T22:57:54+00:00,8,89
2026-03-05T23:04:04+00:00,7.9,89
2026-03-05T23:10:40+00:00,7.9,89
2026-03-05T23:10:56+00:00,7.9,89
